date,indonesia_suhu_max,indonesia_hujan,indonesia_hujan_7d,indonesia_suhu_anomali,jerman_suhu_max,jerman_hujan,jerman_hujan_7d,jerman_suhu_anomali,australia_suhu_max,australia_hujan,australia_hujan_7d,australia_suhu_anomali,brasil_suhu_max,brasil_hujan,brasil_hujan_7d,brasil_suhu_anomali,china_suhu_max,china_hujan,china_hujan_7d,china_suhu_anomali,rusia_suhu_max,rusia_hujan,rusia_hujan_7d,rusia_suhu_anomali,amerika_suhu_max,amerika_hujan,amerika_hujan_7d,amerika_suhu_anomali
2025-09-21,31.6,0.2,88.0,1.4800000000000004,19.6,10.8,18.700000000000006,-2.469999999999999,29.4,0.0,0.2,1.09,32.2,5.4,18.0,-3.4399999999999906,29.3,0.0,14.4,-3.7900000000000023,21.1,0.0,3.000000000000007,1.5866666666666696,25.5,9.4,16.800000000000015,1.3733333333333313
2025-09-22,32.8,0.0,60.8,2.619999999999994,14.6,7.6,19.90000000000001,-7.323333333333332,30.3,0.0,0.2,1.9666666666666688,33.1,0.0,14.0,-2.390000000000001,30.5,0.0,13.8,-2.3999999999999986,25.4,0.0,3.000000000000007,5.609999999999996,24.9,1.8,18.600000000000016,0.8766666666666652
2025-09-23,32.8,0.0,42.400000000000006,2.419999999999998,16.1,0.0,18.40000000000001,-5.633333333333333,28.4,0.0,0.2,0.0699999999999967,33.1,0.8,14.6,-2.329999999999991,31.0,4.6,18.4,-1.7033333333333331,17.5,1.7,4.700000000000007,-2.276666666666664,23.5,12.3,30.900000000000016,-0.5066666666666677
2025-09-24,31.8,13.6,52.00000000000001,1.360000000000003,12.9,22.5,40.900000000000006,-8.476666666666665,27.6,0.0,0.2,-0.726666666666663,31.9,7.0,21.2,-3.4766666666666666,29.8,0.2,6.2,-2.6999999999999997,11.1,0.0,4.700000000000007,-8.540000000000001,20.1,0.2,31.100000000000016,-3.86
2025-09-25,31.9,3.9,55.8,1.4199999999999946,10.4,11.3,52.2,-10.383333333333336,29.0,0.0,0.2,0.706666666666667,31.2,4.3,23.8,-4.056666666666668,31.6,0.1,6.3,-0.8133333333333326,10.6,0.3,3.400000000000007,-8.890000000000002,21.0,0.2,31.30000000000001,-2.913333333333334
2025-09-26,31.0,2.9,40.9,0.4866666666666646,15.2,2.8,55.00000000000001,-5.16,31.0,0.0,0.1,2.756666666666668,34.0,0.8,24.6,-1.1900000000000048,32.3,0.0,5.1,-0.0500000000000042,13.8,0.0,2.300000000000007,-5.623333333333335,26.0,0.0,29.900000000000016,2.033333333333335
2025-09-27,32.2,8.4,29.0,1.6333333333333364,16.5,2.9,57.900000000000006,-3.656666666666663,30.2,0.0,0.0,1.7899999999999991,34.8,0.0,18.3,-0.3466666666666711,32.0,0.4,5.3,-0.2833333333333314,11.2,5.3,7.300000000000007,-7.99666666666667,29.7,0.0,23.900000000000013,5.526666666666667
2025-09-28,31.8,25.8,54.6,1.186666666666664,17.1,0.1,47.20000000000001,-2.893333333333331,34.0,0.0,0.0,5.316666666666666,36.0,0.0,12.9,0.8433333333333337,33.9,7.2,12.5,1.6199999999999974,9.1,0.7,8.000000000000007,-9.7,26.6,0.0,14.500000000000016,2.1866666666666674
2025-09-29,31.8,24.3,78.9,1.16,18.8,0.6,40.20000000000001,-1.1266666666666652,34.8,0.0,0.0,5.629999999999999,36.4,0.0,12.9,1.2533333333333374,30.5,3.6,16.1,-1.6700000000000017,8.8,0.0,8.000000000000007,-9.39,27.9,0.0,12.700000000000015,3.273333333333333
2025-09-30,30.6,14.2,93.1,-0.129999999999999,16.7,0.4,40.60000000000001,-2.9833333333333343,36.8,0.0,0.0,7.106666666666662,37.5,0.0,12.1,2.3033333333333346,27.8,20.8,32.300000000000004,-4.159999999999997,9.1,0.0,6.300000000000007,-8.466666666666667,26.0,0.0,0.4000000000000142,1.2733333333333334
2025-10-01,32.1,3.9,83.4,1.3433333333333335,15.1,0.0,18.10000000000001,-4.380000000000001,34.5,0.0,0.0,4.456666666666664,36.5,0.0,5.1,1.3099999999999952,28.0,0.5,32.599999999999994,-3.7200000000000015,11.2,0.0,6.300000000000007,-6.006666666666668,23.3,0.0,0.2000000000000142,-1.4200000000000017
2025-10-02,32.3,2.6,82.1,1.5166666666666622,15.1,0.0,6.800000000000007,-4.176666666666668,32.5,0.0,0.0,2.246666666666666,35.6,0.0,0.8,0.4233333333333391,30.8,0.5,33.0,-0.8800000000000026,12.1,1.8,7.800000000000007,-4.929999999999998,26.4,0.0,0.0,1.629999999999999
2025-10-03,32.3,12.0,91.2,1.413333333333334,13.9,0.1,4.100000000000007,-5.070000000000002,30.8,0.0,0.0,0.4333333333333335,35.9,0.0,0.0,0.7266666666666666,32.7,0.9,33.900000000000006,0.9700000000000024,11.9,0.2,8.000000000000007,-4.8966666666666665,31.1,0.0,0.0,6.059999999999999
2025-10-04,26.1,9.4,92.2,-4.653333333333332,15.3,13.5,14.700000000000006,-3.353333333333332,33.2,0.0,0.0,2.6800000000000037,36.4,0.0,0.0,1.230000000000004,30.6,0.4,33.9,-1.0499999999999972,14.1,0.0,2.7000000000000077,-2.5600000000000005,30.0,0.0,0.0,4.586666666666666
2025-10-05,31.8,9.2,75.60000000000001,0.9600000000000009,14.1,3.6,18.200000000000006,-4.30666666666667,33.0,0.0,0.0,2.336666666666666,36.0,0.0,0.0,0.8633333333333368,32.8,0.0,26.700000000000003,1.1899999999999975,13.1,2.5,4.500000000000007,-3.3466666666666693,29.2,0.0,0.0,3.446666666666669
2025-10-06,28.2,1.7,52.99999999999999,-2.6099999999999994,13.9,1.7,19.300000000000004,-4.176666666666664,32.9,0.0,0.0,2.1666666666666643,35.5,0.0,0.0,0.3733333333333348,33.0,0.4,23.5,1.4700000000000024,12.8,3.3,7.800000000000007,-3.376666666666665,28.5,7.0,7.000000000000014,2.410000000000004
2025-10-07,31.5,2.7,41.5,0.620000000000001,15.2,0.1,19.000000000000007,-2.533333333333335,33.8,0.0,0.0,2.93,36.2,0.0,0.0,1.1000000000000014,33.2,0.1,2.8000000000000003,1.7600000000000016,12.8,1.0,8.800000000000008,-3.0666666666666664,19.6,13.6,20.600000000000016,-6.493333333333329
2025-10-08,32.0,0.1,37.7,1.0400000000000027,16.7,0.1,19.10000000000001,-0.9000000000000021,35.8,0.0,0.0,4.729999999999997,35.7,0.0,0.0,0.6500000000000057,31.0,0.0,2.3000000000000003,-0.2900000000000027,13.4,0.0,8.800000000000008,-2.1900000000000013,16.3,0.0,20.600000000000016,-9.62
2025-10-09,31.8,0.0,35.1,0.793333333333333,17.6,0.2,19.300000000000008,0.0100000000000015,37.4,0.0,0.0,6.036666666666665,29.6,10.8,10.8,-5.206666666666664,30.0,0.0,1.8,-1.2333333333333345,14.1,0.0,7.000000000000007,-1.200000000000001,16.2,0.0,20.600000000000016,-9.46
2025-10-10,32.8,0.1,23.2,1.6633333333333304,16.2,0.0,19.200000000000006,-1.3200000000000005,37.8,2.4,2.4,6.226666666666667,33.4,4.9,15.7,-1.2800000000000011,30.7,0.0,0.9,-0.5400000000000027,11.2,2.6,9.400000000000007,-3.83,20.4,0.6,21.200000000000014,-5.033333333333335
2025-10-11,32.3,19.3,33.1,1.0933333333333335,15.4,0.0,5.700000000000007,-1.9799999999999984,36.6,0.0,2.4,4.606666666666669,33.0,0.0,15.7,-1.4933333333333323,31.4,0.0,0.5,0.1466666666666647,12.6,0.8,10.200000000000006,-2.166666666666668,17.8,0.1,21.30000000000001,-7.420000000000002
2025-10-12,32.7,2.7,26.6,1.360000000000003,14.9,0.0,2.100000000000007,-2.35,34.8,3.6,6.0,2.4833333333333343,30.6,0.0,15.7,-3.629999999999996,32.2,0.8,1.3,0.9900000000000057,9.3,3.7,11.400000000000007,-5.206666666666665,18.9,0.0,21.30000000000001,-5.986666666666668
2025-10-13,33.0,13.0,37.9,1.620000000000001,16.2,0.0,0.4000000000000071,-0.9366666666666674,34.2,0.0,6.0,1.6300000000000026,33.6,0.2,15.9,-0.5,33.2,12.2,13.1,1.9533333333333367,4.5,22.9,31.000000000000007,-9.58,20.2,0.0,14.300000000000011,-4.473333333333336
2025-10-14,31.6,8.2,43.39999999999999,0.2166666666666685,16.0,0.0,0.3000000000000071,-1.0233333333333334,35.0,0.6,6.6,2.196666666666665,29.6,13.4,29.3,-4.336666666666666,26.9,1.8,14.8,-4.186666666666667,5.7,3.2,33.20000000000001,-7.963333333333332,20.0,0.2,0.9000000000000142,-4.466666666666665
2025-10-15,32.2,1.5,44.8,0.773333333333337,14.9,0.0,0.2000000000000071,-1.8833333333333344,30.2,0.0,6.6,-2.6433333333333344,32.1,6.2,35.5,-1.7899999999999991,28.8,8.5,23.3,-2.173333333333336,4.3,5.4,38.60000000000001,-8.793333333333333,15.5,6.6,7.500000000000014,-8.620000000000001
2025-10-16,31.4,12.0,56.8,-0.0700000000000038,14.0,0.2,0.2000000000000071,-2.6566666666666663,32.7,0.0,6.6,-0.1966666666666654,34.0,0.0,24.7,0.1700000000000017,28.0,4.9,28.200000000000003,-2.8000000000000007,6.6,0.5,39.10000000000001,-5.996666666666666,18.9,0.0,7.500000000000014,-4.966666666666669
2025-10-17,31.0,11.4,68.1,-0.5366666666666688,15.1,0.1,0.3000000000000071,-1.4566666666666688,34.7,0.0,4.199999999999999,1.740000000000002,35.0,0.7,20.5,1.1266666666666725,29.0,12.9,41.1,-1.620000000000001,9.6,1.6,38.10000000000001,-2.629999999999999,23.4,0.0,6.900000000000015,-0.3633333333333333
2025-10-18,32.2,13.1,61.89999999999999,0.6066666666666727,13.2,0.4,0.7000000000000072,-2.986666666666668,37.2,0.0,4.199999999999999,4.130000000000003,35.0,20.2,40.7,1.1099999999999994,25.0,0.1,41.2,-5.449999999999999,6.6,1.2,38.50000000000001,-5.220000000000001,24.2,1.6,8.400000000000015,0.596666666666664
2025-10-19,31.6,23.2,82.39999999999999,0.0266666666666672,13.3,0.0,0.7000000000000072,-2.4366666666666674,38.2,0.0,0.6,5.003333333333337,28.8,9.1,49.8,-4.989999999999998,22.8,0.1,40.50000000000001,-7.393333333333331,7.4,0.7,35.50000000000001,-4.16,17.5,26.8,35.20000000000002,-5.680000000000003
2025-10-20,29.5,27.6,97.0,-2.0566666666666684,13.3,17.7,18.40000000000001,-1.943333333333332,38.0,0.0,0.6,4.506666666666668,31.0,1.1,50.7,-2.789999999999999,19.6,0.0,28.3,-10.346666666666664,8.2,0.9,13.500000000000009,-3.106666666666668,17.5,0.0,35.20000000000002,-5.370000000000001
2025-10-21,29.6,32.2,121.0,-1.8900000000000008,16.0,1.1,19.500000000000007,0.8766666666666652,38.8,0.0,0.0,4.993333333333332,30.4,8.4,45.7,-3.3299999999999983,18.8,0.0,26.5,-10.796666666666669,5.0,2.1,12.40000000000001,-5.77,14.6,2.3,37.30000000000001,-7.906666666666664
2025-10-22,29.5,10.1,129.6,-1.879999999999999,15.8,3.2,22.700000000000006,0.6366666666666685,39.1,0.0,0.0,5.0,30.7,0.8,40.3,-2.9499999999999997,19.9,0.0,18.0,-9.343333333333335,6.8,0.0,7.000000000000007,-3.3500000000000005,9.9,0.3,31.00000000000001,-12.106666666666667
2025-10-23,31.9,0.0,117.6,0.5499999999999972,15.6,11.4,33.900000000000006,0.4533333333333331,40.0,0.0,0.0,5.513333333333335,32.5,0.0,40.3,-1.1300000000000026,21.1,0.0,13.1,-7.813333333333333,6.5,0.1,6.600000000000007,-3.283333333333333,10.6,0.0,31.00000000000001,-10.976666666666665
2025-10-24,31.0,12.1,118.3,-0.3233333333333341,10.6,4.6,38.400000000000006,-4.470000000000001,40.1,0.0,0.0,5.196666666666665,33.6,0.1,39.7,-0.0866666666666589,22.4,0.0,0.2,-6.266666666666673,9.9,1.6,6.600000000000008,0.156666666666668,9.9,0.0,31.00000000000001,-11.336666666666668
2025-10-25,31.0,7.8,113.0,-0.293333333333333,12.2,5.1,43.10000000000001,-2.930000000000001,41.2,0.0,0.0,5.890000000000008,34.3,0.0,19.5,0.509999999999998,22.0,0.0,0.1,-6.346666666666671,11.9,2.8,8.200000000000006,2.1133333333333333,11.7,0.0,29.400000000000016,-9.226666666666668
2025-10-26,27.9,9.4,99.2,-3.289999999999999,9.4,0.6,43.70000000000001,-5.536666666666667,41.5,0.0,0.0,5.840000000000003,34.8,0.0,10.4,0.9833333333333272,20.0,0.0,0.0,-7.936666666666667,8.1,2.3,9.800000000000008,-1.496666666666666,12.9,0.0,2.600000000000014,-7.589999999999998
2025-10-27,31.4,2.4,74.0,0.2366666666666645,12.0,6.6,32.60000000000001,-2.786666666666667,33.8,2.2,2.2,-1.980000000000004,34.5,1.6,10.9,0.6933333333333351,19.9,0.1,0.1,-7.633333333333336,8.9,5.6,14.500000000000009,-0.620000000000001,12.7,0.0,2.600000000000014,-7.223333333333336
2025-10-28,31.3,1.8,43.6,0.1533333333333359,12.9,3.4,34.900000000000006,-1.746666666666666,29.4,0.0,2.2,-6.226666666666667,32.9,0.9,3.4000000000000004,-0.8033333333333346,20.0,0.0,0.1,-7.07,7.4,5.9,18.300000000000008,-2.063333333333333,13.3,0.0,0.3000000000000142,-6.18
2025-10-29,31.0,12.8,46.29999999999999,-0.120000000000001,15.4,1.7,33.400000000000006,0.8666666666666671,32.8,0.0,2.2,-2.759999999999998,32.2,4.9,7.500000000000001,-1.3633333333333295,22.1,0.0,0.1,-4.690000000000001,7.1,2.5,20.800000000000008,-2.306666666666666,12.9,0.2,0.2000000000000142,-6.080000000000004
2025-10-30,32.8,8.6,54.89999999999999,1.6066666666666656,13.1,2.8,24.800000000000008,-1.3133333333333326,35.0,0.0,2.2,-0.5,31.5,13.3,20.8,-1.8633333333333295,21.4,7.4,7.5,-5.176666666666669,8.1,0.0,20.700000000000006,-1.2733333333333334,11.9,0.0,0.2000000000000142,-6.610000000000001
2025-10-31,27.6,3.8,46.6,-3.443333333333332,12.0,0.0,20.200000000000006,-2.3099999999999987,39.8,0.0,2.2,4.123333333333328,32.2,0.1,20.8,-1.019999999999996,22.5,0.0,7.5,-3.8933333333333344,6.2,10.7,29.800000000000008,-3.0066666666666686,11.6,0.0,0.2000000000000142,-6.520000000000001
2025-11-01,32.8,12.7,51.49999999999999,1.7399999999999984,13.4,2.3,17.400000000000006,-0.8533333333333335,41.4,0.0,2.2,5.426666666666662,31.8,3.6,24.4,-1.293333333333333,21.7,0.0,7.5,-4.389999999999997,6.2,0.0,27.000000000000007,-2.81,9.9,0.9,1.1000000000000143,-7.67
2025-11-02,28.2,4.3,46.39999999999999,-2.7233333333333363,13.3,6.1,22.90000000000001,-0.9333333333333318,40.6,0.0,2.2,4.300000000000004,32.8,0.0,24.4,-0.1899999999999977,21.9,0.0,7.5,-3.830000000000005,7.2,0.2,24.90000000000001,-1.653333333333333,11.4,0.9,2.000000000000014,-5.513333333333334
2025-11-03,33.0,14.9,58.89999999999999,1.846666666666668,11.4,0.0,16.300000000000004,-2.703333333333332,28.1,7.1,7.1,-8.030000000000001,29.9,15.0,37.8,-2.873333333333335,18.0,0.0,7.4,-7.309999999999999,9.1,1.3,20.60000000000001,0.4133333333333322,15.1,2.6,4.600000000000014,-1.3166666666666649
2025-11-04,32.5,15.7,72.79999999999998,1.323333333333334,15.1,0.0,12.900000000000006,0.9633333333333328,28.0,0.0,7.1,-7.963333333333338,29.9,0.2,37.1,-2.6700000000000017,17.2,0.0,7.4,-7.590000000000003,9.1,4.4,19.10000000000001,0.5466666666666651,16.8,0.0,4.600000000000014,0.7966666666666669
2025-11-05,32.8,20.5,80.49999999999999,1.4699999999999989,11.6,0.0,11.200000000000006,-2.459999999999999,32.3,0.0,7.1,-3.643333333333338,31.9,1.9,34.099999999999994,-0.5500000000000043,21.2,0.2,7.6,-3.196666666666669,8.6,0.0,16.60000000000001,0.1866666666666656,16.2,0.0,4.400000000000015,0.6066666666666674
2025-11-06,30.0,2.9,74.8,-1.2799999999999976,10.4,0.0,8.400000000000006,-3.5,37.0,0.0,7.1,0.9500000000000028,33.3,1.7,22.5,0.9466666666666654,23.5,6.6,6.8,-0.5733333333333341,7.9,4.4,21.000000000000007,-0.3499999999999996,14.5,0.0,4.400000000000015,-0.9233333333333338
2025-11-07,32.2,0.2,71.19999999999999,0.913333333333334,6.6,0.0,8.400000000000006,-6.963333333333333,39.0,0.0,7.1,2.8433333333333337,28.4,6.9,29.3,-3.710000000000001,20.5,3.2,10.0,-3.2233333333333363,10.1,2.0,12.300000000000008,1.959999999999999,17.0,4.4,8.800000000000015,1.5533333333333346
2025-11-08,33.8,32.8,91.29999999999998,2.446666666666665,5.8,0.0,6.100000000000007,-7.369999999999998,37.0,1.1,8.2,0.8566666666666691,32.2,0.3,26.0,0.0033333333333374,23.7,1.2,11.2,0.1866666666666674,10.6,0.1,12.400000000000007,2.576666666666666,13.7,4.6,12.500000000000014,-1.6633333333333358
2025-11-09,28.6,4.3,91.3,-2.6133333333333297,8.9,1.1,1.1000000000000072,-4.0266666666666655,25.9,0.4,8.6,-9.846666666666671,30.9,7.2,33.2,-1.2133333333333312,20.2,0.5,11.7,-2.9633333333333347,7.3,0.0,12.200000000000008,-0.5933333333333328,6.6,17.7,29.30000000000001,-8.303333333333333
2025-11-10,32.0,9.8,86.19999999999999,0.7966666666666669,8.3,0.0,1.1000000000000072,-4.389999999999999,32.1,0.0,1.5,-3.4966666666666626,32.9,0.3,18.5,0.7899999999999991,18.8,0.4,12.1,-3.943333333333332,3.5,0.0,10.900000000000007,-4.09,-0.1,6.7,33.40000000000002,-14.406666666666666
2025-11-11,30.1,32.1,102.6,-1.0166666666666655,11.9,0.0,1.1000000000000072,-0.6899999999999995,34.1,0.0,1.5,-1.4733333333333365,29.6,5.3,23.6,-2.4766666666666666,19.0,0.0,12.1,-3.303333333333331,5.6,0.0,6.500000000000007,-1.8666666666666671,2.7,0.0,33.40000000000002,-11.066666666666666
2025-11-12,29.5,6.6,88.69999999999999,-1.5,10.9,0.0,1.1000000000000072,-1.513333333333332,35.5,0.0,1.5,-0.1166666666666671,30.9,17.4,39.1,-1.086666666666666,18.6,0.3,12.2,-3.216666666666665,4.0,1.3,7.800000000000008,-3.45,11.2,0.0,33.40000000000002,-2.2666666666666675
2025-11-13,30.7,0.0,85.8,-0.2700000000000031,14.4,0.0,1.1000000000000072,2.039999999999999,36.2,0.1,1.6,0.5433333333333437,31.5,1.0,38.400000000000006,-0.5499999999999972,20.7,0.0,5.6000000000000005,-0.9100000000000036,6.4,0.0,3.4000000000000075,-1.0733333333333324,11.1,0.0,33.40000000000002,-2.0700000000000003
2025-11-14,32.1,3.1,88.69999999999999,1.1333333333333364,14.6,0.0,1.1000000000000072,2.25,36.9,0.4,2.0,1.019999999999996,32.0,0.5,32.0,-0.0466666666666668,20.3,0.0,2.4,-1.0266666666666635,6.7,3.6,5.000000000000007,-0.8533333333333326,17.6,0.0,29.00000000000001,4.360000000000001
2025-11-15,32.1,15.7,71.6,1.110000000000003,14.3,1.6,2.7000000000000077,1.9399999999999995,33.5,9.7,10.6,-2.4066666666666663,31.9,1.9,33.6,-0.0766666666666715,20.3,0.0,1.2,-0.769999999999996,1.3,10.2,15.100000000000009,-6.076666666666666,19.9,0.1,24.50000000000001,6.626666666666665
2025-11-16,27.8,17.4,84.69999999999999,-3.083333333333332,11.3,0.0,1.6000000000000072,-0.9333333333333318,25.9,3.4,13.6,-9.713333333333338,32.1,1.0,27.4,0.2199999999999988,21.8,0.1,0.8,0.9700000000000024,-1.9,0.0,15.100000000000009,-8.893333333333334,15.4,0.0,6.800000000000018,2.3933333333333344
2025-11-17,31.9,3.9,78.79999999999998,1.0266666666666635,8.4,2.5,4.100000000000007,-3.673333333333332,31.9,0.0,13.6,-3.5366666666666617,33.3,0.4,27.5,1.476666666666663,15.4,0.2,0.6,-5.109999999999998,3.7,3.4,18.500000000000007,-3.1966666666666663,7.8,0.0,0.1000000000000177,-4.660000000000001
2025-11-18,32.2,13.2,59.89999999999999,1.306666666666672,5.6,0.0,4.100000000000007,-6.216666666666667,33.1,0.0,13.6,-2.1666666666666643,30.2,3.6,25.8,-1.6699999999999982,10.1,0.0,0.6,-9.986666666666666,9.4,9.3,27.800000000000008,2.4366666666666665,6.1,9.7,9.800000000000017,-5.98
2025-11-19,31.3,25.6,78.89999999999999,0.3466666666666675,4.0,1.8,5.900000000000008,-7.506666666666668,37.0,0.0,13.6,1.7666666666666655,33.3,0.0,8.4,1.3533333333333315,11.6,0.0,0.3,-8.22,0.8,0.1,26.60000000000001,-5.916666666666667,7.4,0.0,9.800000000000017,-4.343333333333334
2025-11-20,30.5,5.6,84.49999999999999,-0.4833333333333343,4.8,0.7,6.600000000000007,-6.333333333333335,38.3,0.0,13.5,3.0833333333333286,33.4,1.2,8.6,1.3533333333333315,14.8,0.0,0.3,-4.886666666666667,0.9,0.0,26.60000000000001,-5.68,9.2,0.0,9.800000000000017,-2.3633333333333333
2025-11-21,31.5,19.6,101.0,0.4499999999999993,2.4,0.0,6.600000000000007,-8.286666666666667,39.2,0.0,13.1,3.979999999999997,30.0,3.4,11.5,-2.023333333333333,17.9,0.0,0.3,-1.7199999999999989,1.2,1.0,24.000000000000007,-5.193333333333333,8.6,0.8,10.600000000000016,-2.9200000000000017
2025-11-22,31.1,19.9,105.2,0.0766666666666679,-0.6,0.0,5.000000000000007,-10.746666666666666,38.7,0.0,3.4,3.5233333333333405,28.5,15.5,25.1,-3.389999999999997,17.9,0.0,0.3,-1.6133333333333368,1.8,4.1,17.900000000000006,-4.4366666666666665,8.9,0.0,10.500000000000018,-2.563333333333333
2025-11-23,32.3,0.8,88.6,1.2333333333333307,1.0,2.5,7.500000000000007,-8.826666666666664,39.7,0.0,0.0,4.536666666666669,29.4,1.3,25.4,-2.3500000000000014,19.2,0.0,0.2,-0.2066666666666634,1.1,1.6,19.500000000000007,-4.843333333333332,11.6,0.0,10.500000000000018,0.0799999999999983
2025-11-24,32.0,4.2,88.9,0.8999999999999986,4.4,0.4,5.400000000000008,-5.166666666666666,41.9,0.0,0.0,6.713333333333338,31.1,10.4,35.400000000000006,-0.5433333333333294,19.8,0.0,0.0,0.4666666666666685,4.9,7.7,23.80000000000001,-0.8099999999999987,9.9,0.1,10.600000000000016,-1.5600000000000005
2025-11-25,32.0,2.4,78.1,0.7633333333333319,6.0,0.1,5.500000000000008,-3.453333333333335,39.0,0.3,0.3,3.896666666666668,29.8,8.5,40.3,-1.676666666666666,14.6,0.0,0.0,-4.553333333333329,0.9,0.4,14.900000000000007,-4.569999999999999,11.4,3.7,4.600000000000017,-0.009999999999998
2025-11-26,32.0,0.5,52.99999999999999,0.7433333333333323,5.2,0.0,3.700000000000007,-4.026666666666666,37.1,0.0,0.3,1.8866666666666632,29.6,0.5,40.8,-1.7133333333333312,14.9,0.0,0.0,-4.086666666666664,2.2,5.0,19.800000000000008,-3.046666666666666,10.2,0.7,5.300000000000018,-1.126666666666667
2025-11-27,33.0,1.0,48.39999999999999,1.6866666666666674,6.2,0.8,3.800000000000007,-2.803333333333332,40.5,0.0,0.3,4.916666666666664,31.0,4.1,43.7,-0.25,14.5,0.0,0.0,-4.303333333333331,5.4,7.2,27.000000000000007,0.2199999999999997,0.7,0.0,5.300000000000018,-10.206666666666669
2025-11-28,32.5,14.1,42.89999999999999,1.1366666666666667,5.7,1.1,4.900000000000008,-2.9799999999999995,41.3,0.2,0.5,5.43333333333333,32.5,15.4,55.7,1.240000000000002,13.6,0.0,0.0,-4.919999999999996,5.5,2.8,28.800000000000008,0.3733333333333339,0.0,0.0,4.500000000000018,-10.476666666666668
2025-11-29,28.2,26.8,49.8,-3.0100000000000016,9.1,0.3,5.200000000000007,0.5533333333333346,37.9,0.0,0.5,1.9366666666666676,31.4,1.5,41.7,0.1433333333333344,18.6,0.0,0.0,0.1733333333333355,0.9,0.1,24.80000000000001,-3.986666666666667,-1.5,12.5,17.000000000000018,-11.53
2025-11-30,30.3,4.0,53.0,-1.0,7.4,2.4,5.100000000000007,-0.993333333333334,38.2,0.0,0.5,2.2900000000000063,27.5,6.2,46.6,-3.599999999999998,22.4,0.0,0.0,3.9766666666666666,3.0,0.1,23.300000000000008,-1.7800000000000002,0.8,7.1,24.100000000000016,-8.87
2025-12-01,31.4,64.9,113.7,0.1466666666666647,5.3,0.0,4.700000000000006,-2.8233333333333333,34.8,0.0,0.5,-0.8899999999999935,29.5,0.0,36.2,-1.52333333333333,19.5,0.0,0.0,1.1499999999999986,1.5,0.0,15.600000000000009,-3.123333333333333,-2.8,1.1,25.100000000000016,-12.046666666666669
2025-12-02,27.2,20.8,132.1,-4.020000000000003,3.5,0.0,4.600000000000007,-4.296666666666667,32.7,0.0,0.2,-2.7266666666666595,30.9,1.0,28.7,-0.0600000000000022,17.0,0.0,0.0,-1.186666666666664,0.9,0.0,15.200000000000006,-3.513333333333333,-3.3,2.9,24.30000000000002,-12.056666666666665
2025-12-03,30.4,28.9,160.5,-0.7333333333333343,3.7,0.0,4.600000000000007,-3.8400000000000007,35.5,0.0,0.2,-0.173333333333332,27.5,17.0,45.2,-3.379999999999999,10.9,0.0,0.0,-7.049999999999999,1.6,0.0,10.200000000000006,-2.563333333333333,-1.6,1.0,24.600000000000016,-9.8
2025-12-04,26.9,14.3,173.8,-4.046666666666667,4.0,0.0,3.800000000000008,-3.170000000000001,35.6,0.0,0.2,-0.326666666666668,28.5,0.0,41.1,-2.333333333333332,11.5,0.0,0.0,-6.260000000000002,2.9,0.0,3.000000000000007,-1.0566666666666666,-1.4,0.2,24.80000000000002,-8.993333333333332
2025-12-05,31.5,6.6,166.3,0.5966666666666676,4.2,0.0,2.7000000000000077,-2.7233333333333327,36.5,0.0,0.0,0.43333333333333,27.4,12.0,37.7,-3.283333333333335,13.8,0.0,0.0,-3.713333333333331,2.8,0.2,0.4000000000000071,-0.9633333333333338,-4.1,0.0,24.80000000000002,-11.016666666666666
2025-12-06,30.3,11.0,150.5,-0.6133333333333368,7.5,0.8,3.2000000000000077,0.6733333333333329,38.0,0.0,0.0,1.8999999999999984,27.5,16.8,53.0,-2.990000000000002,18.0,0.0,0.0,0.6700000000000017,3.5,0.0,0.3000000000000071,-0.1166666666666667,-0.4,0.0,12.300000000000017,-6.82
2025-12-07,30.6,9.0,155.5,-0.259999999999998,10.8,10.9,11.700000000000008,3.833333333333334,39.8,0.0,0.0,3.673333333333332,27.1,20.4,67.19999999999999,-3.346666666666664,19.9,0.0,0.0,2.5899999999999963,1.4,0.0,0.2000000000000071,-1.9266666666666672,0.9,9.6,14.800000000000017,-4.983333333333333
2025-12-08,30.4,10.5,101.1,-0.3466666666666711,14.2,1.1,12.800000000000008,6.953333333333332,38.0,0.0,0.0,1.8400000000000036,27.4,21.1,88.3,-2.8866666666666703,16.9,0.0,0.0,-0.1833333333333335,0.7,0.0,0.2000000000000071,-2.296666666666667,-2.7,0.2,13.900000000000016,-8.036666666666667
2025-12-09,30.5,0.0,80.3,-0.3100000000000023,12.4,0.0,12.800000000000008,5.036666666666667,37.8,0.0,0.0,1.2433333333333323,28.1,4.9,92.2,-2.0933333333333337,16.0,0.0,0.0,-0.9433333333333352,-0.1,1.1,1.3000000000000071,-2.85,1.3,0.8,11.800000000000017,-3.86
2025-12-10,32.5,1.3,52.7,1.673333333333332,9.9,3.4,16.20000000000001,2.4833333333333334,38.5,0.0,0.0,1.730000000000004,28.6,7.9,83.1,-1.4499999999999993,18.7,0.0,0.0,1.759999999999998,0.6,1.5,2.800000000000007,-2.053333333333333,3.8,4.8,15.600000000000016,-1.490000000000001
