date,suhu_max,suhu_min,hujan,angin,evap,suhu_range,hujan_7d,hujan_30d,suhu_anomali,kekeringan,banjir
2024-03-18,14.3,4.8,0.6,8.9,1.29,9.5,9.500000000000004,55.4,2.8433333333333337,0,0
2024-03-19,14.2,4.1,0.0,7.9,1.34,10.1,5.5000000000000036,52.199999999999996,2.6099999999999994,0,0
2024-03-20,17.4,4.2,0.0,9.2,2.15,13.2,4.300000000000003,51.199999999999996,5.633333333333331,0,0
2024-03-21,15.1,4.7,0.0,19.1,2.06,10.399999999999999,4.300000000000003,51.099999999999994,3.1866666666666674,0,0
2024-03-22,17.0,5.4,0.2,18.1,1.63,11.6,3.9000000000000035,48.0,4.866666666666667,0,0
2024-03-23,10.6,2.4,4.6,21.8,1.38,8.2,5.400000000000003,36.5,-1.5233333333333334,0,0
2024-03-24,9.6,2.2,3.5,26.1,1.4,7.3999999999999995,8.900000000000002,39.7,-2.546666666666667,0,0
2024-03-25,10.8,3.1,0.0,13.9,1.97,7.700000000000001,8.300000000000004,38.5,-1.4466666666666654,0,0
2024-03-26,13.4,2.0,0.1,10.2,2.31,11.4,8.400000000000004,38.300000000000004,1.0166666666666675,0,0
2024-03-27,14.4,3.4,5.9,17.3,1.74,11.0,14.300000000000004,40.2,1.83,0,0
2024-03-28,11.8,3.5,0.9,30.9,2.02,8.3,15.200000000000003,41.1,-0.7866666666666671,0,0
2024-03-29,11.9,3.3,6.0,12.8,0.9,8.600000000000001,21.000000000000004,47.1,-0.7799999999999994,0,0
2024-03-30,19.5,6.2,0.0,13.7,2.04,13.3,16.400000000000006,47.1,6.5166666666666675,0,0
2024-03-31,18.6,7.8,5.1,14.2,2.24,10.8,18.000000000000004,52.2,5.346666666666668,0,0
2024-04-01,10.4,6.8,8.0,25.9,0.74,3.6000000000000005,26.000000000000004,60.2,-2.7299999999999986,0,1
2024-04-02,13.4,6.4,0.3,31.0,2.42,7.0,26.200000000000003,60.5,0.3466666666666658,0,0
2024-04-03,11.4,8.1,3.5,22.3,1.01,3.3000000000000007,23.800000000000004,63.8,-1.6633333333333322,0,0
2024-04-04,13.6,8.2,4.8,28.8,0.92,5.4,27.700000000000003,67.1,0.38666666666666494,0,0
2024-04-05,20.1,10.4,1.1,24.5,2.59,9.700000000000001,22.8,68.10000000000001,6.573333333333334,0,0
2024-04-06,24.1,11.8,1.1,15.6,3.84,12.3,23.900000000000002,69.0,10.066666666666668,0,0
2024-04-07,22.6,13.1,0.0,13.5,3.49,9.500000000000002,18.800000000000004,69.0,8.176666666666668,0,0
2024-04-08,24.4,12.6,0.3,13.4,3.63,11.799999999999999,11.100000000000003,69.3,9.606666666666666,0,0
2024-04-09,18.9,7.4,0.9,27.0,1.84,11.499999999999998,11.700000000000003,66.3,3.9499999999999993,0,0
2024-04-10,14.0,4.7,0.1,12.6,2.32,9.3,8.300000000000002,55.9,-1.0133333333333319,0,0
2024-04-11,15.9,2.3,0.0,12.0,2.49,13.600000000000001,3.5000000000000036,51.900000000000006,0.7133333333333329,0,0
2024-04-12,19.0,6.3,0.0,11.8,2.57,12.7,2.4000000000000035,50.7,3.5500000000000007,1,0
2024-04-13,21.6,8.4,0.0,12.5,3.16,13.200000000000001,1.3000000000000036,50.7,5.950000000000001,1,0
2024-04-14,20.5,11.1,0.0,17.0,3.16,9.4,1.3000000000000036,50.1,4.666666666666666,1,0
2024-04-15,16.2,5.6,4.1,33.3,3.17,10.6,5.100000000000003,51.099999999999994,0.26333333333333364,0,0
2024-04-16,11.2,4.4,4.6,33.8,1.49,6.799999999999999,8.800000000000002,55.699999999999996,-4.663333333333336,0,0
2024-04-17,10.9,2.8,5.4,16.2,2.18,8.100000000000001,14.100000000000003,60.5,-4.85,0,0
2024-04-18,11.3,1.5,1.6,14.2,2.14,9.8,15.700000000000003,62.1,-4.3533333333333335,0,0
2024-04-19,9.2,4.7,11.1,25.7,0.99,4.499999999999999,26.800000000000004,73.2,-6.1800000000000015,0,1
2024-04-20,9.6,3.7,8.3,18.4,1.78,5.8999999999999995,35.1,81.5,-5.596666666666668,0,1
2024-04-21,8.8,2.5,2.6,25.2,1.95,6.300000000000001,37.7,83.9,-6.123333333333333,0,0
2024-04-22,8.4,0.6,0.1,16.1,2.43,7.800000000000001,33.7,79.4,-6.449999999999999,0,0
2024-04-23,10.3,0.0,0.0,12.1,2.66,10.3,29.100000000000005,75.9,-4.573333333333334,0,0
2024-04-24,9.2,1.0,4.3,17.3,2.08,8.2,28.0,80.2,-5.620000000000001,0,0
2024-04-25,9.8,2.5,1.5,16.9,2.07,7.300000000000001,27.900000000000006,81.6,-4.899999999999999,0,0
2024-04-26,14.2,1.6,0.3,14.3,2.4,12.6,17.1,76.0,-0.49333333333333407,0,0
2024-04-27,19.9,4.4,0.0,14.8,3.6,15.499999999999998,8.800000000000004,75.1,4.936666666666666,0,0
2024-04-28,17.9,9.1,2.7,21.7,2.22,8.799999999999999,8.900000000000004,71.8,2.7366666666666646,0,0
2024-04-29,19.7,8.8,0.0,11.8,3.03,10.899999999999999,8.800000000000004,71.8,4.529999999999999,0,0
2024-04-30,24.6,9.8,0.0,13.2,4.26,14.8,8.800000000000004,66.7,9.230000000000002,0,0
2024-05-01,25.0,12.6,0.0,13.7,4.32,12.4,4.5000000000000036,58.7,9.143333333333334,0,0
2024-05-02,23.5,12.9,18.0,18.7,3.63,10.6,21.000000000000004,76.4,7.306666666666668,0,1
2024-05-03,15.1,9.9,5.8,22.2,1.79,5.199999999999999,26.500000000000004,78.7,-1.2166666666666668,0,0
2024-05-04,17.2,6.3,4.1,13.4,2.52,10.899999999999999,30.6,78.0,0.7633333333333354,0,0
2024-05-05,17.6,11.9,1.6,17.9,2.69,5.700000000000001,29.500000000000004,78.5,1.2466666666666661,0,0
2024-05-06,17.7,12.4,12.0,17.2,1.34,5.299999999999999,41.5,89.4,1.5599999999999987,0,1
2024-05-07,15.5,11.2,0.6,17.4,1.67,4.300000000000001,42.1,90.0,-0.4033333333333342,0,0
2024-05-08,17.0,8.6,0.3,15.7,2.74,8.4,42.400000000000006,90.0,1.3433333333333337,0,0
2024-05-09,19.5,7.4,0.0,10.2,3.61,12.1,24.400000000000002,89.1,3.8233333333333324,0,0
2024-05-10,21.1,8.9,0.0,11.6,4.09,12.200000000000001,18.6,89.0,5.186666666666667,0,0
2024-05-11,22.8,10.1,0.0,12.0,4.47,12.700000000000001,14.500000000000005,89.0,6.65666666666667,0,0
2024-05-12,23.6,11.3,0.0,12.8,4.57,12.3,12.900000000000004,89.0,7.303333333333335,0,0
2024-05-13,24.0,11.1,1.0,14.0,3.93,12.9,1.9000000000000035,90.0,7.623333333333331,1,0
2024-05-14,25.2,12.3,0.0,16.2,5.15,12.899999999999999,1.3000000000000034,90.0,8.666666666666664,1,0
2024-05-15,21.4,11.8,0.3,13.2,3.42,9.599999999999998,1.3000000000000036,86.2,4.693333333333332,1,0
2024-05-16,20.8,12.4,1.4,15.1,3.39,8.4,2.7000000000000037,83.0,3.773333333333337,0,0
2024-05-17,16.7,12.7,5.2,15.6,1.22,4.0,7.900000000000004,82.8,-0.5200000000000031,0,0
2024-05-18,18.2,10.6,4.6,10.8,2.52,7.6,12.500000000000004,85.8,0.75,0,0
2024-05-19,18.0,10.4,11.9,13.9,2.27,7.6,24.400000000000006,86.6,0.2566666666666677,0,1
2024-05-20,21.4,9.1,0.4,11.6,3.91,12.299999999999999,23.800000000000004,78.7,3.263333333333332,0,0
2024-05-21,20.7,13.4,7.9,15.5,1.94,7.299999999999999,31.700000000000003,84.0,2.1666666666666643,0,1
2024-05-22,19.6,11.8,0.7,19.0,3.04,7.800000000000001,32.1,84.6,0.6933333333333316,0,0
2024-05-23,20.9,10.4,0.2,14.5,3.98,10.499999999999998,30.900000000000006,84.8,1.639999999999997,0,0
2024-05-24,18.0,12.3,18.2,11.5,2.33,5.699999999999999,43.900000000000006,98.69999999999999,-1.5533333333333346,0,1
2024-05-25,20.7,10.1,0.7,10.3,3.78,10.6,40.00000000000001,97.89999999999999,0.7833333333333314,0,0
2024-05-26,23.3,11.0,0.3,17.3,4.14,12.3,28.400000000000002,97.89999999999999,3.0799999999999983,0,0
2024-05-27,21.4,12.6,4.1,14.8,3.74,8.799999999999999,32.1,102.0,1.129999999999999,0,0
2024-05-28,18.2,10.9,0.2,15.0,3.78,7.299999999999999,24.400000000000006,99.5,-2.0800000000000054,0,0
