date,suhu_max,suhu_min,hujan,angin,evap,suhu_range,hujan_7d,hujan_30d,suhu_anomali,kekeringan,banjir
2023-07-14,29.4,22.5,27.8,8.4,2.53,6.899999999999999,56.2,373.8,-0.6233333333333313,0,1
2023-07-15,27.4,23.1,20.3,6.4,1.94,4.299999999999997,73.9,376.1,-2.650000000000002,0,0
2023-07-16,29.9,22.5,3.5,6.7,3.24,7.399999999999999,62.10000000000001,346.3,-0.1333333333333364,0,0
2023-07-17,29.8,22.5,0.3,9.4,3.06,7.300000000000001,53.6,344.29999999999995,-0.23999999999999844,0,0
2023-07-18,30.1,22.6,0.1,9.1,3.64,7.5,52.900000000000006,341.7,0.07333333333333769,0,0
2023-07-19,30.2,22.6,10.9,8.4,3.51,7.599999999999998,63.5,303.29999999999995,0.1666666666666643,0,0
2023-07-20,28.6,22.5,9.5,7.9,2.55,6.100000000000001,72.4,311.20000000000005,-1.5066666666666642,0,0
2023-07-21,29.8,22.3,6.5,9.6,2.77,7.5,51.1,317.70000000000005,-0.25,0,0
2023-07-22,27.9,23.4,0.1,9.7,2.48,4.5,30.900000000000002,317.0,-2.0633333333333326,1,0
2023-07-23,30.9,23.1,0.7,9.8,4.04,7.799999999999997,28.1,315.3,0.9333333333333336,1,0
2023-07-24,31.4,22.8,4.4,7.9,3.75,8.599999999999998,32.2,318.40000000000003,1.4066666666666663,1,0
2023-07-25,31.5,23.0,0.0,8.8,4.37,8.5,32.1,316.40000000000003,1.490000000000002,1,0
2023-07-26,30.8,22.5,1.1,9.1,3.65,8.3,22.3,314.5,0.8033333333333346,1,0
2023-07-27,31.2,22.8,0.0,10.6,4.4,8.399999999999999,12.8,307.8,1.1900000000000013,1,0
2023-07-28,31.2,22.6,0.0,11.4,4.47,8.599999999999998,6.300000000000001,307.5,1.216666666666665,1,0
2023-07-29,31.2,22.2,0.0,11.2,4.56,9.0,6.200000000000001,281.59999999999997,1.2066666666666634,1,0
2023-07-30,30.8,22.5,0.0,10.1,3.91,8.3,5.5,256.59999999999997,0.793333333333333,1,0
2023-07-31,31.4,23.2,0.1,9.4,4.44,8.2,1.2000000000000002,236.60000000000002,1.3633333333333297,1,0
